sat,channel,Unnamed: 0,epoch,snr
G13,1C,55996,2024-05-10 23:27:00,47.375
G14,1C,56000,2024-05-10 23:27:00,48.438
G20,1C,56004,2024-05-10 23:27:00,49.625
G22,1C,56008,2024-05-10 23:27:00,47.375
G30,1C,56012,2024-05-10 23:27:00,50.625
E04,1C,56814,2024-05-10 23:27:10,46.0
E05,1C,56818,2024-05-10 23:27:10,49.813
E09,1C,56822,2024-05-10 23:27:10,52.375
E24,1C,56826,2024-05-10 23:27:10,50.375
E31,1C,56830,2024-05-10 23:27:10,51.625
E34,1C,56834,2024-05-10 23:27:10,43.563
G05,1C,56760,2024-05-10 23:27:10,49.375
G07,1C,56764,2024-05-10 23:27:10,46.25
G09,1C,56768,2024-05-10 23:27:10,40.875
G11,1C,56772,2024-05-10 23:27:10,40.375
G13,1C,56776,2024-05-10 23:27:10,47.5
G14,1C,56780,2024-05-10 23:27:10,48.438
G20,1C,56784,2024-05-10 23:27:10,49.625
G22,1C,56788,2024-05-10 23:27:10,47.375
G30,1C,56792,2024-05-10 23:27:10,50.625
E04,1C,57594,2024-05-10 23:27:20,45.938
E05,1C,57598,2024-05-10 23:27:20,49.813
E09,1C,57602,2024-05-10 23:27:20,52.375
E24,1C,57606,2024-05-10 23:27:20,50.438
E31,1C,57610,2024-05-10 23:27:20,51.625
E34,1C,57614,2024-05-10 23:27:20,43.375
G05,1C,57540,2024-05-10 23:27:20,49.375
G07,1C,57544,2024-05-10 23:27:20,46.125
G09,1C,57548,2024-05-10 23:27:20,40.875
G11,1C,57552,2024-05-10 23:27:20,39.375
G13,1C,57556,2024-05-10 23:27:20,47.375
G14,1C,57560,2024-05-10 23:27:20,48.563
G20,1C,57564,2024-05-10 23:27:20,49.625
G22,1C,57568,2024-05-10 23:27:20,47.375
G30,1C,57572,2024-05-10 23:27:20,50.563
E04,1C,58374,2024-05-10 23:27:30,45.813
E05,1C,58378,2024-05-10 23:27:30,49.75
E09,1C,58382,2024-05-10 23:27:30,52.375
E24,1C,58386,2024-05-10 23:27:30,50.375
E31,1C,58390,2024-05-10 23:27:30,51.625
E34,1C,58394,2024-05-10 23:27:30,43.438
G05,1C,58320,2024-05-10 23:27:30,49.375
G07,1C,58324,2024-05-10 23:27:30,46.125
G09,1C,58328,2024-05-10 23:27:30,41.0
G11,1C,58332,2024-05-10 23:27:30,38.75
G13,1C,58336,2024-05-10 23:27:30,47.375
G14,1C,58340,2024-05-10 23:27:30,48.5
G20,1C,58344,2024-05-10 23:27:30,49.563
G22,1C,58348,2024-05-10 23:27:30,47.375
G30,1C,58352,2024-05-10 23:27:30,50.5
E04,1C,59154,2024-05-10 23:27:40,45.688
E05,1C,59158,2024-05-10 23:27:40,49.813
E09,1C,59162,2024-05-10 23:27:40,52.375
E24,1C,59166,2024-05-10 23:27:40,50.375
E31,1C,59170,2024-05-10 23:27:40,51.625
E34,1C,59174,2024-05-10 23:27:40,43.188
G05,1C,59100,2024-05-10 23:27:40,49.313
G07,1C,59104,2024-05-10 23:27:40,45.875
G09,1C,59108,2024-05-10 23:27:40,41.0
G11,1C,59112,2024-05-10 23:27:40,39.375
G13,1C,59116,2024-05-10 23:27:40,47.375
G14,1C,59120,2024-05-10 23:27:40,48.563
G20,1C,59124,2024-05-10 23:27:40,49.563
G22,1C,59128,2024-05-10 23:27:40,47.375
G30,1C,59132,2024-05-10 23:27:40,50.563
E04,1C,59934,2024-05-10 23:27:50,45.75
E05,1C,59938,2024-05-10 23:27:50,49.688
E09,1C,59942,2024-05-10 23:27:50,52.375
E24,1C,59946,2024-05-10 23:27:50,50.438
E31,1C,59950,2024-05-10 23:27:50,51.625
E34,1C,59954,2024-05-10 23:27:50,43.188
G05,1C,59880,2024-05-10 23:27:50,49.313
G07,1C,59884,2024-05-10 23:27:50,45.875
G09,1C,59888,2024-05-10 23:27:50,40.813
G11,1C,59892,2024-05-10 23:27:50,39.375
G13,1C,59896,2024-05-10 23:27:50,47.5
G14,1C,59900,2024-05-10 23:27:50,48.438
G20,1C,59904,2024-05-10 23:27:50,49.625
G22,1C,59908,2024-05-10 23:27:50,47.375
G30,1C,59912,2024-05-10 23:27:50,50.438
E04,1C,60714,2024-05-10 23:28:00,45.813
E05,1C,60718,2024-05-10 23:28:00,49.875
E09,1C,60722,2024-05-10 23:28:00,52.375
E24,1C,60726,2024-05-10 23:28:00,50.563
E31,1C,60730,2024-05-10 23:28:00,51.625
E34,1C,60734,2024-05-10 23:28:00,43.375
G05,1C,60660,2024-05-10 23:28:00,49.375
G07,1C,60664,2024-05-10 23:28:00,46.125
G09,1C,60668,2024-05-10 23:28:00,41.125
G11,1C,60672,2024-05-10 23:28:00,41.188
G13,1C,60676,2024-05-10 23:28:00,47.563
G14,1C,60680,2024-05-10 23:28:00,48.563
G20,1C,60684,2024-05-10 23:28:00,49.625
G22,1C,60688,2024-05-10 23:28:00,47.5
G30,1C,60692,2024-05-10 23:28:00,50.625
E04,1C,61494,2024-05-10 23:28:10,45.75
E05,1C,61498,2024-05-10 23:28:10,49.688
E09,1C,61502,2024-05-10 23:28:10,52.313
E24,1C,61506,2024-05-10 23:28:10,50.438
E31,1C,61510,2024-05-10 23:28:10,51.563
E34,1C,61514,2024-05-10 23:28:10,43.313
G05,1C,61440,2024-05-10 23:28:10,49.375
G07,1C,61444,2024-05-10 23:28:10,45.875
G09,1C,61448,2024-05-10 23:28:10,41.063
G11,1C,61452,2024-05-10 23:28:10,39.875
G13,1C,61456,2024-05-10 23:28:10,47.375
G14,1C,61460,2024-05-10 23:28:10,48.375
G20,1C,61464,2024-05-10 23:28:10,49.625
G22,1C,61468,2024-05-10 23:28:10,47.375
G30,1C,61472,2024-05-10 23:28:10,50.375
E04,1C,62274,2024-05-10 23:28:20,45.75
E05,1C,62278,2024-05-10 23:28:20,49.75
E09,1C,62282,2024-05-10 23:28:20,52.313
E24,1C,62286,2024-05-10 23:28:20,50.563
E31,1C,62290,2024-05-10 23:28:20,51.625
E34,1C,62294,2024-05-10 23:28:20,43.188
G05,1C,62220,2024-05-10 23:28:20,49.375
G07,1C,62224,2024-05-10 23:28:20,45.875
G09,1C,62228,2024-05-10 23:28:20,41.188
G11,1C,62232,2024-05-10 23:28:20,39.875
G13,1C,62236,2024-05-10 23:28:20,47.375
G14,1C,62240,2024-05-10 23:28:20,48.375
G20,1C,62244,2024-05-10 23:28:20,49.625
G22,1C,62248,2024-05-10 23:28:20,47.375
G30,1C,62252,2024-05-10 23:28:20,50.375
E04,1C,63054,2024-05-10 23:28:30,45.75
E05,1C,63058,2024-05-10 23:28:30,49.688
E09,1C,63062,2024-05-10 23:28:30,52.375
E24,1C,63066,2024-05-10 23:28:30,50.563
E31,1C,63070,2024-05-10 23:28:30,51.625
E34,1C,63074,2024-05-10 23:28:30,43.25
G05,1C,63000,2024-05-10 23:28:30,49.375
G07,1C,63004,2024-05-10 23:28:30,45.875
G09,1C,63008,2024-05-10 23:28:30,41.063
G11,1C,63012,2024-05-10 23:28:30,40.063
G13,1C,63016,2024-05-10 23:28:30,47.375
G14,1C,63020,2024-05-10 23:28:30,48.563
G20,1C,63024,2024-05-10 23:28:30,49.5
G22,1C,63028,2024-05-10 23:28:30,47.5
G30,1C,63032,2024-05-10 23:28:30,50.375
E04,1C,63834,2024-05-10 23:28:40,45.875
E05,1C,63838,2024-05-10 23:28:40,49.75
E09,1C,63842,2024-05-10 23:28:40,52.375
E24,1C,63846,2024-05-10 23:28:40,50.625
E31,1C,63850,2024-05-10 23:28:40,51.625
E34,1C,63854,2024-05-10 23:28:40,43.563
G05,1C,63780,2024-05-10 23:28:40,49.375
G07,1C,63784,2024-05-10 23:28:40,46.0
G09,1C,63788,2024-05-10 23:28:40,41.0
G11,1C,63792,2024-05-10 23:28:40,39.375
G13,1C,63796,2024-05-10 23:28:40,47.563
G14,1C,63800,2024-05-10 23:28:40,48.563
G20,1C,63804,2024-05-10 23:28:40,49.625
G22,1C,63808,2024-05-10 23:28:40,47.563
G30,1C,63812,2024-05-10 23:28:40,50.375
E04,1C,64614,2024-05-10 23:28:50,45.875
E05,1C,64618,2024-05-10 23:28:50,49.938
E09,1C,64622,2024-05-10 23:28:50,52.375
E24,1C,64626,2024-05-10 23:28:50,50.688
E31,1C,64630,2024-05-10 23:28:50,51.688
E34,1C,64634,2024-05-10 23:28:50,43.625
G05,1C,64560,2024-05-10 23:28:50,49.625
G07,1C,64564,2024-05-10 23:28:50,46.188
G09,1C,64568,2024-05-10 23:28:50,41.25
G11,1C,64572,2024-05-10 23:28:50,41.563
G13,1C,64576,2024-05-10 23:28:50,47.75
G14,1C,64580,2024-05-10 23:28:50,48.688
G20,1C,64584,2024-05-10 23:28:50,49.75
G22,1C,64588,2024-05-10 23:28:50,47.625
G30,1C,64592,2024-05-10 23:28:50,50.625
E04,1C,65394,2024-05-10 23:29:00,45.75
E05,1C,65398,2024-05-10 23:29:00,49.938
E09,1C,65402,2024-05-10 23:29:00,52.375
E24,1C,65406,2024-05-10 23:29:00,50.688
E31,1C,65410,2024-05-10 23:29:00,51.688
E34,1C,65414,2024-05-10 23:29:00,43.875
G05,1C,65340,2024-05-10 23:29:00,49.5
G07,1C,65344,2024-05-10 23:29:00,46.063
G09,1C,65348,2024-05-10 23:29:00,41.375
G11,1C,65352,2024-05-10 23:29:00,41.125
G13,1C,65356,2024-05-10 23:29:00,47.75
G14,1C,65360,2024-05-10 23:29:00,48.688
G20,1C,65364,2024-05-10 23:29:00,49.75
G22,1C,65368,2024-05-10 23:29:00,47.688
G30,1C,65372,2024-05-10 23:29:00,50.563
E04,1C,66174,2024-05-10 23:29:10,46.0
E05,1C,66178,2024-05-10 23:29:10,49.938
E09,1C,66182,2024-05-10 23:29:10,52.438
E24,1C,66186,2024-05-10 23:29:10,50.688
E31,1C,66190,2024-05-10 23:29:10,51.75
E34,1C,66194,2024-05-10 23:29:10,43.813
G05,1C,66120,2024-05-10 23:29:10,49.625
G07,1C,66124,2024-05-10 23:29:10,46.125
G09,1C,66128,2024-05-10 23:29:10,41.375
G11,1C,66132,2024-05-10 23:29:10,42.625
G13,1C,66136,2024-05-10 23:29:10,47.813
G14,1C,66140,2024-05-10 23:29:10,48.813
G20,1C,66144,2024-05-10 23:29:10,49.813
G22,1C,66148,2024-05-10 23:29:10,47.813
G30,1C,66152,2024-05-10 23:29:10,50.563
E04,1C,66954,2024-05-10 23:29:20,45.938
E05,1C,66958,2024-05-10 23:29:20,49.938
E09,1C,66962,2024-05-10 23:29:20,52.375
E24,1C,66966,2024-05-10 23:29:20,50.625
E31,1C,66970,2024-05-10 23:29:20,51.688
E34,1C,66974,2024-05-10 23:29:20,43.875
G05,1C,66900,2024-05-10 23:29:20,49.563
G07,1C,66904,2024-05-10 23:29:20,46.125
G09,1C,66908,2024-05-10 23:29:20,41.375
G11,1C,66912,2024-05-10 23:29:20,40.625
G13,1C,66916,2024-05-10 23:29:20,47.75
G14,1C,66920,2024-05-10 23:29:20,48.75
G20,1C,66924,2024-05-10 23:29:20,49.75
G22,1C,66928,2024-05-10 23:29:20,47.688
G30,1C,66932,2024-05-10 23:29:20,50.563
E04,1C,67734,2024-05-10 23:29:30,45.625
E05,1C,67738,2024-05-10 23:29:30,49.875
E09,1C,67742,2024-05-10 23:29:30,52.375
E24,1C,67746,2024-05-10 23:29:30,50.625
E31,1C,67750,2024-05-10 23:29:30,51.625
E34,1C,67754,2024-05-10 23:29:30,43.875
G05,1C,67680,2024-05-10 23:29:30,49.5
G07,1C,67684,2024-05-10 23:29:30,46.0
G09,1C,67688,2024-05-10 23:29:30,41.313
G11,1C,67692,2024-05-10 23:29:30,39.125
G13,1C,67696,2024-05-10 23:29:30,47.625
G14,1C,67700,2024-05-10 23:29:30,48.625
G20,1C,67704,2024-05-10 23:29:30,49.625
G22,1C,67708,2024-05-10 23:29:30,47.688
G30,1C,67712,2024-05-10 23:29:30,50.375
E04,1C,68514,2024-05-10 23:29:40,45.75
E05,1C,68518,2024-05-10 23:29:40,49.875
E09,1C,68522,2024-05-10 23:29:40,52.313
E24,1C,68526,2024-05-10 23:29:40,50.563
E31,1C,68530,2024-05-10 23:29:40,51.563
E34,1C,68534,2024-05-10 23:29:40,43.813
G05,1C,68460,2024-05-10 23:29:40,49.375
G07,1C,68464,2024-05-10 23:29:40,45.875
G09,1C,68468,2024-05-10 23:29:40,41.125
G11,1C,68472,2024-05-10 23:29:40,42.0
G13,1C,68476,2024-05-10 23:29:40,47.563
G14,1C,68480,2024-05-10 23:29:40,48.625
G20,1C,68484,2024-05-10 23:29:40,49.438
G22,1C,68488,2024-05-10 23:29:40,47.563
G30,1C,68492,2024-05-10 23:29:40,50.375
E04,1C,69294,2024-05-10 23:29:50,45.563
E05,1C,69298,2024-05-10 23:29:50,49.813
E09,1C,69302,2024-05-10 23:29:50,52.313
E24,1C,69306,2024-05-10 23:29:50,50.563
E31,1C,69310,2024-05-10 23:29:50,51.625
E34,1C,69314,2024-05-10 23:29:50,43.688
G05,1C,69240,2024-05-10 23:29:50,49.375
G07,1C,69244,2024-05-10 23:29:50,45.875
G09,1C,69248,2024-05-10 23:29:50,41.063
G11,1C,69252,2024-05-10 23:29:50,38.625
G13,1C,69256,2024-05-10 23:29:50,47.563
G14,1C,69260,2024-05-10 23:29:50,48.563
G20,1C,69264,2024-05-10 23:29:50,49.5
G22,1C,69268,2024-05-10 23:29:50,47.625
G30,1C,69272,2024-05-10 23:29:50,50.375
E04,1C,54,2024-05-10 23:30:00,45.813
E05,1C,58,2024-05-10 23:30:00,49.875
E09,1C,62,2024-05-10 23:30:00,52.375
E24,1C,66,2024-05-10 23:30:00,50.625
E31,1C,70,2024-05-10 23:30:00,51.625
E34,1C,74,2024-05-10 23:30:00,44.125
G05,1C,0,2024-05-10 23:30:00,49.375
G07,1C,4,2024-05-10 23:30:00,45.875
G09,1C,8,2024-05-10 23:30:00,41.0
G11,1C,12,2024-05-10 23:30:00,41.125
G13,1C,16,2024-05-10 23:30:00,47.688
G14,1C,20,2024-05-10 23:30:00,48.688
G20,1C,24,2024-05-10 23:30:00,49.563
G22,1C,28,2024-05-10 23:30:00,47.625
G30,1C,32,2024-05-10 23:30:00,50.375
E04,1C,834,2024-05-10 23:30:10,46.0
E05,1C,838,2024-05-10 23:30:10,49.875
E09,1C,842,2024-05-10 23:30:10,52.375
E24,1C,846,2024-05-10 23:30:10,50.625
E31,1C,850,2024-05-10 23:30:10,51.625
E34,1C,854,2024-05-10 23:30:10,44.0
G05,1C,780,2024-05-10 23:30:10,49.375
G07,1C,784,2024-05-10 23:30:10,45.938
G09,1C,788,2024-05-10 23:30:10,41.063
G11,1C,792,2024-05-10 23:30:10,40.0
G13,1C,796,2024-05-10 23:30:10,47.625
G14,1C,800,2024-05-10 23:30:10,48.563
G20,1C,804,2024-05-10 23:30:10,49.563
G22,1C,808,2024-05-10 23:30:10,47.75
G30,1C,812,2024-05-10 23:30:10,50.375
E04,1C,1614,2024-05-10 23:30:20,45.813
E05,1C,1618,2024-05-10 23:30:20,49.875
E09,1C,1622,2024-05-10 23:30:20,52.313
E24,1C,1626,2024-05-10 23:30:20,50.625
E31,1C,1630,2024-05-10 23:30:20,51.625
E34,1C,1634,2024-05-10 23:30:20,44.063
G05,1C,1560,2024-05-10 23:30:20,49.313
G07,1C,1564,2024-05-10 23:30:20,45.875
G09,1C,1568,2024-05-10 23:30:20,41.0
G11,1C,1572,2024-05-10 23:30:20,39.938
G13,1C,1576,2024-05-10 23:30:20,47.563
G14,1C,1580,2024-05-10 23:30:20,48.563
G20,1C,1584,2024-05-10 23:30:20,49.563
G22,1C,1588,2024-05-10 23:30:20,47.625
G30,1C,1592,2024-05-10 23:30:20,50.375
E04,1C,2394,2024-05-10 23:30:30,45.875
E05,1C,2398,2024-05-10 23:30:30,49.875
E09,1C,2402,2024-05-10 23:30:30,52.313
E24,1C,2406,2024-05-10 23:30:30,50.625
E31,1C,2410,2024-05-10 23:30:30,51.625
E34,1C,2414,2024-05-10 23:30:30,44.125
G05,1C,2340,2024-05-10 23:30:30,49.375
G07,1C,2344,2024-05-10 23:30:30,45.875
G09,1C,2348,2024-05-10 23:30:30,41.063
G11,1C,2352,2024-05-10 23:30:30,40.313
G13,1C,2356,2024-05-10 23:30:30,47.688
G14,1C,2360,2024-05-10 23:30:30,48.625
G20,1C,2364,2024-05-10 23:30:30,49.563
G22,1C,2368,2024-05-10 23:30:30,47.75
G30,1C,2372,2024-05-10 23:30:30,50.375
E04,1C,3174,2024-05-10 23:30:40,45.813
E05,1C,3178,2024-05-10 23:30:40,49.875
E09,1C,3182,2024-05-10 23:30:40,52.375
E24,1C,3186,2024-05-10 23:30:40,50.625
E31,1C,3190,2024-05-10 23:30:40,51.625
E34,1C,3194,2024-05-10 23:30:40,44.125
G05,1C,3120,2024-05-10 23:30:40,49.25
G07,1C,3124,2024-05-10 23:30:40,45.75
G09,1C,3128,2024-05-10 23:30:40,40.688
G11,1C,3132,2024-05-10 23:30:40,38.313
G13,1C,3136,2024-05-10 23:30:40,47.688
G14,1C,3140,2024-05-10 23:30:40,48.438
G20,1C,3144,2024-05-10 23:30:40,49.375
G22,1C,3148,2024-05-10 23:30:40,47.688
G30,1C,3152,2024-05-10 23:30:40,50.375
E04,1C,3954,2024-05-10 23:30:50,45.875
E05,1C,3958,2024-05-10 23:30:50,49.875
E09,1C,3962,2024-05-10 23:30:50,52.313
E24,1C,3966,2024-05-10 23:30:50,50.625
E31,1C,3970,2024-05-10 23:30:50,51.625
E34,1C,3974,2024-05-10 23:30:50,44.25
G05,1C,3900,2024-05-10 23:30:50,49.375
G07,1C,3904,2024-05-10 23:30:50,45.688
G09,1C,3908,2024-05-10 23:30:50,41.0
G11,1C,3912,2024-05-10 23:30:50,37.875
G13,1C,3916,2024-05-10 23:30:50,47.625
G14,1C,3920,2024-05-10 23:30:50,48.625
G20,1C,3924,2024-05-10 23:30:50,49.5
G22,1C,3928,2024-05-10 23:30:50,47.688
G30,1C,3932,2024-05-10 23:30:50,50.375
E04,1C,4734,2024-05-10 23:31:00,45.938
E05,1C,4738,2024-05-10 23:31:00,50.063
E09,1C,4742,2024-05-10 23:31:00,52.375
E24,1C,4746,2024-05-10 23:31:00,50.75
E31,1C,4750,2024-05-10 23:31:00,51.625
E34,1C,4754,2024-05-10 23:31:00,44.375
G05,1C,4680,2024-05-10 23:31:00,49.438
G07,1C,4684,2024-05-10 23:31:00,46.063
G09,1C,4688,2024-05-10 23:31:00,41.125
G11,1C,4692,2024-05-10 23:31:00,38.813
G13,1C,4696,2024-05-10 23:31:00,47.875
G14,1C,4700,2024-05-10 23:31:00,48.688
G20,1C,4704,2024-05-10 23:31:00,49.625
G22,1C,4708,2024-05-10 23:31:00,47.813
G30,1C,4712,2024-05-10 23:31:00,50.563
E04,1C,5514,2024-05-10 23:31:10,45.938
E05,1C,5518,2024-05-10 23:31:10,50.063
E09,1C,5522,2024-05-10 23:31:10,52.375
E24,1C,5526,2024-05-10 23:31:10,50.813
E31,1C,5530,2024-05-10 23:31:10,51.625
E34,1C,5534,2024-05-10 23:31:10,44.563
G05,1C,5460,2024-05-10 23:31:10,49.5
G07,1C,5464,2024-05-10 23:31:10,45.875
G09,1C,5468,2024-05-10 23:31:10,41.125
G11,1C,5472,2024-05-10 23:31:10,40.375
G13,1C,5476,2024-05-10 23:31:10,47.813
G14,1C,5480,2024-05-10 23:31:10,48.75
G20,1C,5484,2024-05-10 23:31:10,49.625
G22,1C,5488,2024-05-10 23:31:10,47.938
G30,1C,5492,2024-05-10 23:31:10,50.563
E04,1C,6294,2024-05-10 23:31:20,46.125
E05,1C,6298,2024-05-10 23:31:20,50.125
E09,1C,6302,2024-05-10 23:31:20,52.375
E24,1C,6306,2024-05-10 23:31:20,50.813
E31,1C,6310,2024-05-10 23:31:20,51.625
E34,1C,6314,2024-05-10 23:31:20,44.563
G05,1C,6240,2024-05-10 23:31:20,49.5
G07,1C,6244,2024-05-10 23:31:20,45.875
G09,1C,6248,2024-05-10 23:31:20,41.063
G11,1C,6252,2024-05-10 23:31:20,39.813
G13,1C,6256,2024-05-10 23:31:20,47.813
G14,1C,6260,2024-05-10 23:31:20,48.75
G20,1C,6264,2024-05-10 23:31:20,49.688
G22,1C,6268,2024-05-10 23:31:20,47.938
G30,1C,6272,2024-05-10 23:31:20,50.563
E04,1C,7074,2024-05-10 23:31:30,45.938
E05,1C,7078,2024-05-10 23:31:30,50.125
E09,1C,7082,2024-05-10 23:31:30,52.375
E24,1C,7086,2024-05-10 23:31:30,50.75
E31,1C,7090,2024-05-10 23:31:30,51.625
E34,1C,7094,2024-05-10 23:31:30,43.938
G05,1C,7020,2024-05-10 23:31:30,49.438
G07,1C,7024,2024-05-10 23:31:30,45.75
G09,1C,7028,2024-05-10 23:31:30,41.188
G11,1C,7032,2024-05-10 23:31:30,38.313
G13,1C,7036,2024-05-10 23:31:30,47.813
G14,1C,7040,2024-05-10 23:31:30,48.75
G20,1C,7044,2024-05-10 23:31:30,49.688
G22,1C,7048,2024-05-10 23:31:30,47.938
G30,1C,7052,2024-05-10 23:31:30,50.563
E04,1C,7854,2024-05-10 23:31:40,45.875
E05,1C,7858,2024-05-10 23:31:40,50.063
E09,1C,7862,2024-05-10 23:31:40,52.375
E24,1C,7866,2024-05-10 23:31:40,50.688
E31,1C,7870,2024-05-10 23:31:40,51.625
E34,1C,7874,2024-05-10 23:31:40,44.313
G05,1C,7800,2024-05-10 23:31:40,49.375
G07,1C,7804,2024-05-10 23:31:40,45.688
G09,1C,7808,2024-05-10 23:31:40,40.875
G11,1C,7812,2024-05-10 23:31:40,39.375
G13,1C,7816,2024-05-10 23:31:40,47.75
G14,1C,7820,2024-05-10 23:31:40,48.625
G20,1C,7824,2024-05-10 23:31:40,49.625
G22,1C,7828,2024-05-10 23:31:40,47.875
G30,1C,7832,2024-05-10 23:31:40,50.5
E04,1C,8634,2024-05-10 23:31:50,45.813
E05,1C,8638,2024-05-10 23:31:50,50.0
E09,1C,8642,2024-05-10 23:31:50,52.375
E24,1C,8646,2024-05-10 23:31:50,50.688
E31,1C,8650,2024-05-10 23:31:50,51.625
E34,1C,8654,2024-05-10 23:31:50,44.125
G05,1C,8580,2024-05-10 23:31:50,49.375
G07,1C,8584,2024-05-10 23:31:50,45.625
G09,1C,8588,2024-05-10 23:31:50,40.875
G11,1C,8592,2024-05-10 23:31:50,39.688
G13,1C,8596,2024-05-10 23:31:50,47.875
G14,1C,8600,2024-05-10 23:31:50,48.688
G20,1C,8604,2024-05-10 23:31:50,49.625
G22,1C,8608,2024-05-10 23:31:50,47.875
G30,1C,8612,2024-05-10 23:31:50,50.375
E04,1C,9414,2024-05-10 23:32:00,45.75
E05,1C,9418,2024-05-10 23:32:00,50.063
E09,1C,9422,2024-05-10 23:32:00,52.375
E24,1C,9426,2024-05-10 23:32:00,50.688
E31,1C,9430,2024-05-10 23:32:00,51.625
E34,1C,9434,2024-05-10 23:32:00,43.875
G05,1C,9360,2024-05-10 23:32:00,49.563
G07,1C,9364,2024-05-10 23:32:00,45.625
G09,1C,9368,2024-05-10 23:32:00,40.688
G11,1C,9372,2024-05-10 23:32:00,38.875
G13,1C,9376,2024-05-10 23:32:00,47.938
G14,1C,9380,2024-05-10 23:32:00,48.75
G20,1C,9384,2024-05-10 23:32:00,49.625
G22,1C,9388,2024-05-10 23:32:00,47.938
G30,1C,9392,2024-05-10 23:32:00,50.375
E04,1C,10194,2024-05-10 23:32:10,45.813
E05,1C,10198,2024-05-10 23:32:10,50.125
E09,1C,10202,2024-05-10 23:32:10,52.375
E24,1C,10206,2024-05-10 23:32:10,50.688
E31,1C,10210,2024-05-10 23:32:10,51.625
E34,1C,10214,2024-05-10 23:32:10,43.813
G05,1C,10140,2024-05-10 23:32:10,49.563
G07,1C,10144,2024-05-10 23:32:10,45.688
G09,1C,10148,2024-05-10 23:32:10,41.0
G11,1C,10152,2024-05-10 23:32:10,38.688
G13,1C,10156,2024-05-10 23:32:10,47.938
G14,1C,10160,2024-05-10 23:32:10,48.75
G20,1C,10164,2024-05-10 23:32:10,49.625
G22,1C,10168,2024-05-10 23:32:10,47.875
G30,1C,10172,2024-05-10 23:32:10,50.375
E04,1C,10974,2024-05-10 23:32:20,46.0
E05,1C,10978,2024-05-10 23:32:20,50.125
E09,1C,10982,2024-05-10 23:32:20,52.375
E24,1C,10986,2024-05-10 23:32:20,50.75
E31,1C,10990,2024-05-10 23:32:20,51.625
E34,1C,10994,2024-05-10 23:32:20,43.875
G05,1C,10920,2024-05-10 23:32:20,49.625
G07,1C,10924,2024-05-10 23:32:20,45.625
G09,1C,10928,2024-05-10 23:32:20,40.875
G11,1C,10932,2024-05-10 23:32:20,38.625
G13,1C,10936,2024-05-10 23:32:20,47.938
G14,1C,10940,2024-05-10 23:32:20,48.813
G20,1C,10944,2024-05-10 23:32:20,49.75
G22,1C,10948,2024-05-10 23:32:20,47.938
G30,1C,10952,2024-05-10 23:32:20,50.5
E04,1C,11754,2024-05-10 23:32:30,45.875
E05,1C,11758,2024-05-10 23:32:30,50.125
E09,1C,11762,2024-05-10 23:32:30,52.375
E24,1C,11766,2024-05-10 23:32:30,50.688
E31,1C,11770,2024-05-10 23:32:30,51.625
E34,1C,11774,2024-05-10 23:32:30,43.688
G05,1C,11700,2024-05-10 23:32:30,49.625
G07,1C,11704,2024-05-10 23:32:30,45.688
G09,1C,11708,2024-05-10 23:32:30,40.563
G11,1C,11712,2024-05-10 23:32:30,38.063
G13,1C,11716,2024-05-10 23:32:30,48.063
G14,1C,11720,2024-05-10 23:32:30,48.75
G20,1C,11724,2024-05-10 23:32:30,49.688
G22,1C,11728,2024-05-10 23:32:30,48.063
G30,1C,11732,2024-05-10 23:32:30,50.375
E04,1C,12534,2024-05-10 23:32:40,45.938
E05,1C,12538,2024-05-10 23:32:40,50.188
E09,1C,12542,2024-05-10 23:32:40,52.375
E24,1C,12546,2024-05-10 23:32:40,50.813
E31,1C,12550,2024-05-10 23:32:40,51.688
E34,1C,12554,2024-05-10 23:32:40,43.625
G05,1C,12480,2024-05-10 23:32:40,49.625
G07,1C,12484,2024-05-10 23:32:40,45.688
G09,1C,12488,2024-05-10 23:32:40,40.625
G11,1C,12492,2024-05-10 23:32:40,41.125
G13,1C,12496,2024-05-10 23:32:40,48.188
G14,1C,12500,2024-05-10 23:32:40,48.875
G20,1C,12504,2024-05-10 23:32:40,49.813
G22,1C,12508,2024-05-10 23:32:40,48.125
G30,1C,12512,2024-05-10 23:32:40,50.5
E04,1C,13314,2024-05-10 23:32:50,45.875
E05,1C,13318,2024-05-10 23:32:50,50.188
E09,1C,13322,2024-05-10 23:32:50,52.375
E24,1C,13326,2024-05-10 23:32:50,50.813
E31,1C,13330,2024-05-10 23:32:50,51.625
E34,1C,13334,2024-05-10 23:32:50,43.5
G05,1C,13260,2024-05-10 23:32:50,49.563
G07,1C,13264,2024-05-10 23:32:50,45.688
G09,1C,13268,2024-05-10 23:32:50,40.625
G11,1C,13272,2024-05-10 23:32:50,38.688
G13,1C,13276,2024-05-10 23:32:50,48.188
G14,1C,13280,2024-05-10 23:32:50,48.813
G20,1C,13284,2024-05-10 23:32:50,49.813
G22,1C,13288,2024-05-10 23:32:50,48.125
G30,1C,13292,2024-05-10 23:32:50,50.375
E04,1C,14094,2024-05-10 23:33:00,46.0
E05,1C,14098,2024-05-10 23:33:00,50.188
E09,1C,14102,2024-05-10 23:33:00,52.375
E24,1C,14106,2024-05-10 23:33:00,50.75
E31,1C,14110,2024-05-10 23:33:00,51.625
E34,1C,14114,2024-05-10 23:33:00,43.375
G05,1C,14040,2024-05-10 23:33:00,49.563
G07,1C,14044,2024-05-10 23:33:00,45.688
